Descrição de informações da simulação do page rank por iteração

Iteração 1
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 99   | MS 22369  | ELLEN GRACIE   | N | 0.000027
 100  | HC 82337  | ELLEN GRACIE   | N | 0.000027


Iteração 2
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 MS 24268  | ELLEN GRACIE | N
 RE 463028 | ELLEN GRACIE | N
 HC 82588  | ELLEN GRACIE | N
 HC 81214  | ELLEN GRACIE | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | MI 529    | CARLOS VELLOSO | S | 0.409799
 2    | ADI 3013  | ELLEN GRACIE   | S | 0.409784
 3    | ADI 1141  | ELLEN GRACIE   | N | 0.000291
 4    | HC 81905  | ELLEN GRACIE   | N | 0.000288
 5    | AR 1713   | ELLEN GRACIE   | N | 0.000226
 6    | ADI 3105  | ELLEN GRACIE   | N | 0.000206
 7    | ADI 2031  | ELLEN GRACIE   | N | 0.000181
 8    | RE 363328 | ELLEN GRACIE   | N | 0.000150
 9    | RE 351611 | ELLEN GRACIE   | S | 0.000120
 10   | RE 275159 | ELLEN GRACIE   | N | 0.000120
 11   | RE 463629 | ELLEN GRACIE   | N | 0.000105
 12   | HC 86647  | ELLEN GRACIE   | N | 0.000105
 13   | HC 85155  | ELLEN GRACIE   | N | 0.000098
 14   | ACO 889   | ELLEN GRACIE   | N | 0.000090
 15   | HC 82149  | ELLEN GRACIE   | N | 0.000090
 16   | RMS 23692 | ELLEN GRACIE   | N | 0.000090
 17   | HC 86241  | ELLEN GRACIE   | N | 0.000090
 18   | HC 98015  | ELLEN GRACIE   | N | 0.000080
 19   | RHC 86951 | ELLEN GRACIE   | N | 0.000075
 20   | RHC 81057 | ELLEN GRACIE   | N | 0.000075
 21   | ADI 3128  | ELLEN GRACIE   | N | 0.000070
 22   | RE 586453 | ELLEN GRACIE   | N | 0.000060
 23   | ADI 872   | ELLEN GRACIE   | N | 0.000060
 24   | HC 82155  | ELLEN GRACIE   | N | 0.000060
 25   | RMS 24551 | ELLEN GRACIE   | N | 0.000060
 26   | MS 23261  | ELLEN GRACIE   | N | 0.000060
 27   | HC 83967  | ELLEN GRACIE   | N | 0.000060
 28   | HC 80867  | ELLEN GRACIE   | N | 0.000060
 29   | HC 88707  | ELLEN GRACIE   | N | 0.000060
 30   | HC 90125  | ELLEN GRACIE   | N | 0.000060
 31   | RE 464621 | ELLEN GRACIE   | N | 0.000045
 32   | RHC 93248 | ELLEN GRACIE   | N | 0.000045
 33   | HC 94828  | ELLEN GRACIE   | N | 0.000045
 34   | HC 94847  | ELLEN GRACIE   | N | 0.000045
 35   | HC 84032  | ELLEN GRACIE   | N | 0.000045
 36   | RE 300220 | ELLEN GRACIE   | N | 0.000045
 37   | RE 223904 | ELLEN GRACIE   | N | 0.000045
 38   | HC 94583  | ELLEN GRACIE   | N | 0.000045
 39   | ADI 2713  | ELLEN GRACIE   | N | 0.000045
 40   | RE 347825 | ELLEN GRACIE   | N | 0.000040
 41   | ADI 2666  | ELLEN GRACIE   | N | 0.000038
 42   | RHC 85024 | ELLEN GRACIE   | N | 0.000030
 43   | ACO 705   | ELLEN GRACIE   | S | 0.000030
 44   | RCL 7358  | ELLEN GRACIE   | N | 0.000030
 45   | MS 23399  | ELLEN GRACIE   | N | 0.000030
 46   | HC 94765  | ELLEN GRACIE   | N | 0.000030
 47   | ADI 2474  | ELLEN GRACIE   | N | 0.000030
 48   | HC 89976  | ELLEN GRACIE   | N | 0.000030
 49   | RHC 97477 | ELLEN GRACIE   | N | 0.000030
 50   | MS 24312  | ELLEN GRACIE   | N | 0.000030
 51   | RHC 80757 | ELLEN GRACIE   | N | 0.000030
 52   | HC 96579  | ELLEN GRACIE   | N | 0.000030
 53   | RE 223796 | ELLEN GRACIE   | N | 0.000030
 54   | AI 759450 | ELLEN GRACIE   | N | 0.000030
 55   | ADI 2396  | ELLEN GRACIE   | N | 0.000030
 56   | HC 84771  | ELLEN GRACIE   | N | 0.000030
 57   | RE 206069 | ELLEN GRACIE   | N | 0.000030
 58   | RE 251772 | ELLEN GRACIE   | N | 0.000030
 59   | HC 85877  | ELLEN GRACIE   | N | 0.000030
 60   | ADI 3685  | ELLEN GRACIE   | N | 0.000030
 61   | HC 93972  | ELLEN GRACIE   | N | 0.000030
 62   | RE 336680 | ELLEN GRACIE   | N | 0.000030
 63   | RE 536486 | ELLEN GRACIE   | N | 0.000030
 64   | HC 97344  | ELLEN GRACIE   | N | 0.000030
 65   | ADI 2994  | ELLEN GRACIE   | N | 0.000030
 66   | RE 252913 | ELLEN GRACIE   | N | 0.000030
 67   | HC 92819  | ELLEN GRACIE   | N | 0.000030
 68   | HC 85976  | ELLEN GRACIE   | N | 0.000030
 69   | HC 85153  | ELLEN GRACIE   | N | 0.000030
 70   | HC 80885  | ELLEN GRACIE   | N | 0.000030
 71   | ADI 2464  | ELLEN GRACIE   | N | 0.000030
 72   | HC 79989  | ELLEN GRACIE   | N | 0.000030
 73   | RE 224283 | ELLEN GRACIE   | N | 0.000030
 74   | ADI 703   | ELLEN GRACIE   | N | 0.000030
 75   | RHC 83030 | ELLEN GRACIE   | N | 0.000030
 76   | HC 94685  | ELLEN GRACIE   | N | 0.000030
 77   | HC 94515  | ELLEN GRACIE   | N | 0.000030
 78   | HC 84494  | ELLEN GRACIE   | N | 0.000030
 79   | INQ 1739  | ELLEN GRACIE   | N | 0.000030
 80   | RE 247399 | ELLEN GRACIE   | N | 0.000030
 81   | RE 255328 | ELLEN GRACIE   | N | 0.000030
 82   | RE 387974 | ELLEN GRACIE   | N | 0.000030
 83   | ADI 2564  | ELLEN GRACIE   | N | 0.000030
 84   | EXT 830   | ELLEN GRACIE   | N | 0.000030
 85   | ADI 2555  | ELLEN GRACIE   | N | 0.000030
 86   | HC 92256  | ELLEN GRACIE   | N | 0.000030
 87   | ADI 3576  | ELLEN GRACIE   | N | 0.000030
 88   | ADI 762   | ELLEN GRACIE   | N | 0.000030
 89   | MS 23754  | ELLEN GRACIE   | N | 0.000030
 90   | HC 83489  | ELLEN GRACIE   | N | 0.000030
 91   | MS 22369  | ELLEN GRACIE   | N | 0.000030
 92   | HC 82337  | ELLEN GRACIE   | N | 0.000030
 93   | ADI 2103  | ELLEN GRACIE   | N | 0.000030
 94   | RE 287905 | ELLEN GRACIE   | N | 0.000030
 95   | RHC 91070 | ELLEN GRACIE   | N | 0.000030
 96   | HC 81054  | ELLEN GRACIE   | N | 0.000030
 97   | ADI 1557  | ELLEN GRACIE   | N | 0.000030
 98   | RHC 95108 | ELLEN GRACIE   | N | 0.000030
 99   | HC 91661  | ELLEN GRACIE   | N | 0.000030
 100  | HC 97811  | ELLEN GRACIE   | N | 0.000030


Iteração 3
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 HC 86647  | ELLEN GRACIE | N
 HC 90125  | ELLEN GRACIE | N
 ADI 2713  | ELLEN GRACIE | N
 HC 84494  | ELLEN GRACIE | N
 RE 255328 | ELLEN GRACIE | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | MS 24268  | ELLEN GRACIE   | N | 0.351330
 2    | MI 529    | CARLOS VELLOSO | S | 0.234225
 3    | ADI 3013  | ELLEN GRACIE   | S | 0.234210
 4    | ADI 1141  | ELLEN GRACIE   | N | 0.000291
 5    | HC 81905  | ELLEN GRACIE   | N | 0.000288
 6    | AR 1713   | ELLEN GRACIE   | N | 0.000256
 7    | ADI 3105  | ELLEN GRACIE   | N | 0.000205
 8    | ADI 2031  | ELLEN GRACIE   | N | 0.000180
 9    | RE 363328 | ELLEN GRACIE   | N | 0.000150
 10   | HC 85155  | ELLEN GRACIE   | N | 0.000113
 11   | RE 463629 | ELLEN GRACIE   | N | 0.000105
 12   | RE 275159 | ELLEN GRACIE   | N | 0.000105
 13   | HC 82149  | ELLEN GRACIE   | N | 0.000090
 14   | HC 86241  | ELLEN GRACIE   | N | 0.000090
 15   | HC 98015  | ELLEN GRACIE   | N | 0.000080
 16   | RHC 86951 | ELLEN GRACIE   | N | 0.000075
 17   | RHC 81057 | ELLEN GRACIE   | N | 0.000075
 18   | RMS 23692 | ELLEN GRACIE   | N | 0.000075
 19   | ADI 3128  | ELLEN GRACIE   | N | 0.000070
 20   | RE 586453 | ELLEN GRACIE   | N | 0.000060
 21   | ADI 872   | ELLEN GRACIE   | N | 0.000060
 22   | HC 82155  | ELLEN GRACIE   | N | 0.000060
 23   | ACO 889   | ELLEN GRACIE   | N | 0.000060
 24   | RE 351611 | ELLEN GRACIE   | S | 0.000060
 25   | MS 23261  | ELLEN GRACIE   | N | 0.000060
 26   | HC 83967  | ELLEN GRACIE   | N | 0.000060
 27   | HC 80867  | ELLEN GRACIE   | N | 0.000060
 28   | HC 88707  | ELLEN GRACIE   | N | 0.000060
 29   | RE 464621 | ELLEN GRACIE   | N | 0.000045
 30   | RHC 93248 | ELLEN GRACIE   | N | 0.000045
 31   | HC 94828  | ELLEN GRACIE   | N | 0.000045
 32   | RE 336680 | ELLEN GRACIE   | N | 0.000045
 33   | RMS 24551 | ELLEN GRACIE   | N | 0.000045
 34   | RE 300220 | ELLEN GRACIE   | N | 0.000045
 35   | ADI 703   | ELLEN GRACIE   | N | 0.000045
 36   | HC 83241  | ELLEN GRACIE   | S | 0.000045
 37   | HC 94583  | ELLEN GRACIE   | N | 0.000045
 38   | RE 347825 | ELLEN GRACIE   | N | 0.000040
 39   | ADI 2666  | ELLEN GRACIE   | N | 0.000038
 40   | HC 86618  | ELLEN GRACIE   | N | 0.000038
 41   | RE 228683 | ELLEN GRACIE   | S | 0.000038
 42   | RE 319156 | ELLEN GRACIE   | N | 0.000030
 43   | RMS 23787 | ELLEN GRACIE   | N | 0.000030
 44   | RHC 85024 | ELLEN GRACIE   | N | 0.000030
 45   | ACO 705   | ELLEN GRACIE   | S | 0.000030
 46   | RCL 7358  | ELLEN GRACIE   | N | 0.000030
 47   | AO 185    | ELLEN GRACIE   | N | 0.000030
 48   | MS 23399  | ELLEN GRACIE   | N | 0.000030
 49   | HC 94765  | ELLEN GRACIE   | N | 0.000030
 50   | ADI 2474  | ELLEN GRACIE   | N | 0.000030
 51   | HC 89976  | ELLEN GRACIE   | N | 0.000030
 52   | RHC 97477 | ELLEN GRACIE   | N | 0.000030
 53   | RE 463028 | ELLEN GRACIE   | N | 0.000030
 54   | MS 24312  | ELLEN GRACIE   | N | 0.000030
 55   | RE 199198 | ELLEN GRACIE   | N | 0.000030
 56   | RHC 80757 | ELLEN GRACIE   | N | 0.000030
 57   | HC 96579  | ELLEN GRACIE   | N | 0.000030
 58   | RE 223796 | ELLEN GRACIE   | N | 0.000030
 59   | AI 759450 | ELLEN GRACIE   | N | 0.000030
 60   | RHC 91070 | ELLEN GRACIE   | N | 0.000030
 61   | HC 84771  | ELLEN GRACIE   | N | 0.000030
 62   | HC 82588  | ELLEN GRACIE   | N | 0.000030
 63   | RE 206069 | ELLEN GRACIE   | N | 0.000030
 64   | RE 251772 | ELLEN GRACIE   | N | 0.000030
 65   | HC 85877  | ELLEN GRACIE   | N | 0.000030
 66   | ADI 3685  | ELLEN GRACIE   | N | 0.000030
 67   | HC 94847  | ELLEN GRACIE   | N | 0.000030
 68   | ADI 1541  | ELLEN GRACIE   | N | 0.000030
 69   | RE 536486 | ELLEN GRACIE   | N | 0.000030
 70   | HC 97344  | ELLEN GRACIE   | N | 0.000030
 71   | ADI 2994  | ELLEN GRACIE   | N | 0.000030
 72   | RE 252913 | ELLEN GRACIE   | N | 0.000030
 73   | HC 92819  | ELLEN GRACIE   | N | 0.000030
 74   | HC 85976  | ELLEN GRACIE   | N | 0.000030
 75   | HC 85153  | ELLEN GRACIE   | N | 0.000030
 76   | HC 80885  | ELLEN GRACIE   | N | 0.000030
 77   | ADI 2464  | ELLEN GRACIE   | N | 0.000030
 78   | RE 241925 | ELLEN GRACIE   | N | 0.000030
 79   | HC 79989  | ELLEN GRACIE   | N | 0.000030
 80   | RE 224283 | ELLEN GRACIE   | N | 0.000030
 81   | RHC 83030 | ELLEN GRACIE   | N | 0.000030
 82   | HC 94685  | ELLEN GRACIE   | N | 0.000030
 83   | HC 94515  | ELLEN GRACIE   | N | 0.000030
 84   | INQ 1739  | ELLEN GRACIE   | N | 0.000030
 85   | RE 387974 | ELLEN GRACIE   | N | 0.000030
 86   | ADI 2564  | ELLEN GRACIE   | N | 0.000030
 87   | EXT 830   | ELLEN GRACIE   | N | 0.000030
 88   | ADI 2555  | ELLEN GRACIE   | N | 0.000030
 89   | HC 92256  | ELLEN GRACIE   | N | 0.000030
 90   | ADI 3576  | ELLEN GRACIE   | N | 0.000030
 91   | ADI 762   | ELLEN GRACIE   | N | 0.000030
 92   | HC 83489  | ELLEN GRACIE   | N | 0.000030
 93   | MS 22369  | ELLEN GRACIE   | N | 0.000030
 94   | HC 82337  | ELLEN GRACIE   | N | 0.000030
 95   | RE 223904 | ELLEN GRACIE   | N | 0.000030
 96   | ADI 2103  | ELLEN GRACIE   | N | 0.000030
 97   | AR 1668   | ELLEN GRACIE   | N | 0.000030
 98   | RE 287905 | ELLEN GRACIE   | N | 0.000030
 99   | HC 81054  | ELLEN GRACIE   | N | 0.000030
 100  | ADI 1557  | ELLEN GRACIE   | N | 0.000030


Iteração 4
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 HC 81905  | ELLEN GRACIE | N
 HC 82149  | ELLEN GRACIE | N
 RHC 86951 | ELLEN GRACIE | N
 RMS 24551 | ELLEN GRACIE | N
 HC 96579  | ELLEN GRACIE | N
 HC 85976  | ELLEN GRACIE | N
 RE 241925 | ELLEN GRACIE | N
 ADI 2555  | ELLEN GRACIE | N
 ADI 3576  | ELLEN GRACIE | N
 HC 81054  | ELLEN GRACIE | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | MS 24268  | ELLEN GRACIE   | N | 0.302262
 2    | MI 529    | CARLOS VELLOSO | S | 0.259084
 3    | ADI 3013  | ELLEN GRACIE   | S | 0.259069
 4    | ADI 1141  | ELLEN GRACIE   | N | 0.000272
 5    | AR 1713   | ELLEN GRACIE   | N | 0.000252
 6    | ADI 3105  | ELLEN GRACIE   | N | 0.000195
 7    | RE 363328 | ELLEN GRACIE   | N | 0.000148
 8    | ADI 2031  | ELLEN GRACIE   | N | 0.000148
 9    | HC 86647  | ELLEN GRACIE   | N | 0.000109
 10   | RE 463629 | ELLEN GRACIE   | N | 0.000104
 11   | HC 85155  | ELLEN GRACIE   | N | 0.000104
 12   | HC 98015  | ELLEN GRACIE   | N | 0.000082
 13   | ACO 889   | ELLEN GRACIE   | N | 0.000074
 14   | RHC 81057 | ELLEN GRACIE   | N | 0.000074
 15   | RE 275159 | ELLEN GRACIE   | N | 0.000074
 16   | ADI 3128  | ELLEN GRACIE   | N | 0.000062
 17   | RE 586453 | ELLEN GRACIE   | N | 0.000059
 18   | ADI 872   | ELLEN GRACIE   | N | 0.000059
 19   | HC 82155  | ELLEN GRACIE   | N | 0.000059
 20   | MS 23261  | ELLEN GRACIE   | N | 0.000059
 21   | HC 83967  | ELLEN GRACIE   | N | 0.000059
 22   | HC 80867  | ELLEN GRACIE   | N | 0.000059
 23   | HC 88707  | ELLEN GRACIE   | N | 0.000059
 24   | RE 464621 | ELLEN GRACIE   | N | 0.000045
 25   | HC 86618  | ELLEN GRACIE   | N | 0.000045
 26   | RHC 93248 | ELLEN GRACIE   | N | 0.000045
 27   | HC 94828  | ELLEN GRACIE   | N | 0.000045
 28   | HC 94847  | ELLEN GRACIE   | N | 0.000045
 29   | RE 336680 | ELLEN GRACIE   | N | 0.000045
 30   | HC 84032  | ELLEN GRACIE   | N | 0.000045
 31   | RMS 23692 | ELLEN GRACIE   | N | 0.000045
 32   | RE 300220 | ELLEN GRACIE   | N | 0.000045
 33   | ADI 703   | ELLEN GRACIE   | N | 0.000045
 34   | HC 90125  | ELLEN GRACIE   | N | 0.000044
 35   | ADI 2713  | ELLEN GRACIE   | N | 0.000044
 36   | RE 347825 | ELLEN GRACIE   | N | 0.000040
 37   | HC 83241  | ELLEN GRACIE   | S | 0.000040
 38   | ADI 2666  | ELLEN GRACIE   | N | 0.000037
 39   | RE 228683 | ELLEN GRACIE   | S | 0.000037
 40   | ADI 1557  | ELLEN GRACIE   | N | 0.000030
 41   | RE 319156 | ELLEN GRACIE   | N | 0.000030
 42   | RMS 23787 | ELLEN GRACIE   | N | 0.000030
 43   | RHC 85024 | ELLEN GRACIE   | N | 0.000030
 44   | ACO 705   | ELLEN GRACIE   | S | 0.000030
 45   | RCL 7358  | ELLEN GRACIE   | N | 0.000030
 46   | AO 185    | ELLEN GRACIE   | N | 0.000030
 47   | MS 23399  | ELLEN GRACIE   | N | 0.000030
 48   | HC 94765  | ELLEN GRACIE   | N | 0.000030
 49   | ADI 2474  | ELLEN GRACIE   | N | 0.000030
 50   | HC 89976  | ELLEN GRACIE   | N | 0.000030
 51   | RHC 97477 | ELLEN GRACIE   | N | 0.000030
 52   | RE 463028 | ELLEN GRACIE   | N | 0.000030
 53   | HC 95304  | ELLEN GRACIE   | N | 0.000030
 54   | MS 24312  | ELLEN GRACIE   | N | 0.000030
 55   | RE 199198 | ELLEN GRACIE   | N | 0.000030
 56   | RHC 80757 | ELLEN GRACIE   | N | 0.000030
 57   | RE 223796 | ELLEN GRACIE   | N | 0.000030
 58   | AI 759450 | ELLEN GRACIE   | N | 0.000030
 59   | RHC 91070 | ELLEN GRACIE   | N | 0.000030
 60   | HC 84771  | ELLEN GRACIE   | N | 0.000030
 61   | HC 82588  | ELLEN GRACIE   | N | 0.000030
 62   | HC 81214  | ELLEN GRACIE   | N | 0.000030
 63   | HC 94583  | ELLEN GRACIE   | N | 0.000030
 64   | RE 251772 | ELLEN GRACIE   | N | 0.000030
 65   | HC 85877  | ELLEN GRACIE   | N | 0.000030
 66   | ADI 3685  | ELLEN GRACIE   | N | 0.000030
 67   | HC 93972  | ELLEN GRACIE   | N | 0.000030
 68   | HC 82739  | ELLEN GRACIE   | N | 0.000030
 69   | ADI 1541  | ELLEN GRACIE   | N | 0.000030
 70   | RE 536486 | ELLEN GRACIE   | N | 0.000030
 71   | HC 97344  | ELLEN GRACIE   | N | 0.000030
 72   | ADI 2994  | ELLEN GRACIE   | N | 0.000030
 73   | RE 252913 | ELLEN GRACIE   | N | 0.000030
 74   | HC 92819  | ELLEN GRACIE   | N | 0.000030
 75   | HC 85153  | ELLEN GRACIE   | N | 0.000030
 76   | HC 80885  | ELLEN GRACIE   | N | 0.000030
 77   | ADI 2464  | ELLEN GRACIE   | N | 0.000030
 78   | HC 79989  | ELLEN GRACIE   | N | 0.000030
 79   | RE 224283 | ELLEN GRACIE   | N | 0.000030
 80   | RHC 83030 | ELLEN GRACIE   | N | 0.000030
 81   | HC 94515  | ELLEN GRACIE   | N | 0.000030
 82   | HC 84494  | ELLEN GRACIE   | N | 0.000030
 83   | INQ 1739  | ELLEN GRACIE   | N | 0.000030
 84   | RE 255328 | ELLEN GRACIE   | N | 0.000030
 85   | RE 387974 | ELLEN GRACIE   | N | 0.000030
 86   | ADI 762   | ELLEN GRACIE   | N | 0.000030
 87   | HC 83489  | ELLEN GRACIE   | N | 0.000030
 88   | MS 22369  | ELLEN GRACIE   | N | 0.000030
 89   | HC 82337  | ELLEN GRACIE   | N | 0.000030
 90   | ADI 2103  | ELLEN GRACIE   | N | 0.000030
 91   | AR 1668   | ELLEN GRACIE   | N | 0.000030
 92   | RE 287905 | ELLEN GRACIE   | N | 0.000030
 93   | HC 91661  | ELLEN GRACIE   | N | 0.000030
 94   | HC 97811  | ELLEN GRACIE   | N | 0.000030
 95   | RHC 91300 | ELLEN GRACIE   | N | 0.000025
 96   | ADI 953   | ELLEN GRACIE   | N | 0.000022
 97   | HC 95379  | ELLEN GRACIE   | N | 0.000022
 98   | ADI 2673  | ELLEN GRACIE   | S | 0.000022
 99   | ADI 329   | ELLEN GRACIE   | N | 0.000022
 100  | RE 226472 | ELLEN GRACIE   | N | 0.000022


Iteração 5
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 RE 463629 | ELLEN GRACIE | N
 HC 80867  | ELLEN GRACIE | N
 RHC 93248 | ELLEN GRACIE | N
 RE 347825 | ELLEN GRACIE | N
 RE 319156 | ELLEN GRACIE | N
 RMS 23787 | ELLEN GRACIE | N
 RHC 85024 | ELLEN GRACIE | N
 ADI 2474  | ELLEN GRACIE | N
 RHC 80757 | ELLEN GRACIE | N
 RE 536486 | ELLEN GRACIE | N
 RE 255328 | ELLEN GRACIE | N
 HC 83489  | ELLEN GRACIE | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | MS 24268  | ELLEN GRACIE   | N | 0.351406
 2    | MI 529    | CARLOS VELLOSO | S | 0.234276
 3    | ADI 3013  | ELLEN GRACIE   | S | 0.234260
 4    | ADI 1141  | ELLEN GRACIE   | N | 0.000306
 5    | HC 81905  | ELLEN GRACIE   | N | 0.000286
 6    | ADI 3105  | ELLEN GRACIE   | N | 0.000214
