Descrição de informações da simulação do page rank por iteração

Iteração 1
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 84   | RE 312934 | MOREIRA ALVES      | S | 0.000013
 85   | INQ 1710  | SYDNEY SANCHES     | N | 0.000013
 86   | ADI 1592  | MOREIRA ALVES      | N | 0.000013
 87   | ADI 1472  | ILMAR GALVÃO       | N | 0.000013
 88   | RMS 23458 | MARCO AURÉLIO      | N | 0.000013
 89   | ADI 2098  | ILMAR GALVÃO       | N | 0.000013
 90   | RE 259756 | MARCO AURÉLIO      | N | 0.000013
 91   | MS 23246  | MARCO AURÉLIO      | N | 0.000012
 92   | RE 253394 | ILMAR GALVÃO       | N | 0.000012
 93   | RE 453000 | MARCO AURÉLIO      | N | 0.000012
 94   | RE 274542 | MOREIRA ALVES      | S | 0.000012
 95   | RE 408830 | CARLOS VELLOSO     | N | 0.000012
 96   | RE 361437 | ELLEN GRACIE       | N | 0.000012
 97   | RE 244697 | ELLEN GRACIE       | N | 0.000012
 98   | RE 292668 | MOREIRA ALVES      | N | 0.000012
 99   | ADI 1878  | ILMAR GALVÃO       | N | 0.000012
 100  | RCL 1122  | NÉRI DA SILVEIRA   | N | 0.000012


Iteração 3
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 HC 80837  | CELSO DE MELLO  | N
 RE 272872 | ILMAR GALVÃO    | N
 IF 3601   | MARCO AURÉLIO   | N
 ADI 1662  | MAURÍCIO CORRÊA | N
 RE 194382 | MAURÍCIO CORRÊA | N
 HC 82213  | ELLEN GRACIE    | N
 HC 82105  | CARLOS VELLOSO  | N
 ADI 1143  | ILMAR GALVÃO    | N
 RMS 23458 | MARCO AURÉLIO   | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | HC 81288  | MAURÍCIO CORRÊA    | N | 0.179614
 2    | HC 81409  | NELSON JOBIM       | S | 0.179590
 3    | RE 396266 | CARLOS VELLOSO     | N | 0.170082
 4    | ADI 678   | CARLOS VELLOSO     | N | 0.030239
 5    | MS 23061  | SEPÚLVEDA PERTENCE | S | 0.028349
 6    | ADI 1991  | EROS GRAU          | N | 0.023511
 7    | ADI 1399  | MAURÍCIO CORRÊA    | N | 0.023510
 8    | ADI 703   | ELLEN GRACIE       | N | 0.022679
 9    | ADI 743   | ELLEN GRACIE       | N | 0.015120
 10   | HC 81231  | NÉRI DA SILVEIRA   | N | 0.014175
 11   | ADI 990   | SYDNEY SANCHES     | N | 0.014175
 12   | ADI 1893  | CARLOS VELLOSO     | N | 0.014175
 13   | RE 279872 | SEPÚLVEDA PERTENCE | N | 0.014175
 14   | RHC 81796 | NÉRI DA SILVEIRA   | N | 0.014175
 15   | ADI 1654  | MAURÍCIO CORRÊA    | N | 0.014175
 16   | HC 81162  | MOREIRA ALVES      | N | 0.014175
 17   | RE 594116 | EDSON FACHIN       | N | 0.014175
 18   | RE 317903 | SEPÚLVEDA PERTENCE | N | 0.014175
 19   | ADI 1040  | NÉRI DA SILVEIRA   | N | 0.014175
 20   | ADI 2158  | DIAS TOFFOLI       | N | 0.000699
 21   | RE 258980 | ILMAR GALVÃO       | N | 0.000600
 22   | RE 347825 | ELLEN GRACIE       | N | 0.000580
 23   | RE 290079 | ILMAR GALVÃO       | N | 0.000563
 24   | RE 318644 | ILMAR GALVÃO       | S | 0.000523
 25   | RE 313382 | MAURÍCIO CORRÊA    | N | 0.000462
 26   | ADC 4     | SYDNEY SANCHES     | N | 0.000438
 27   | RE 291188 | SEPÚLVEDA PERTENCE | N | 0.000433
 28   | RE 298616 | GILMAR MENDES      | N | 0.000231
 29   | RE 343446 | CARLOS VELLOSO     | N | 0.000216
 30   | RE 298694 | SEPÚLVEDA PERTENCE | N | 0.000211
 31   | RE 206048 | MARCO AURÉLIO      | N | 0.000171
 32   | RE 298695 | SEPÚLVEDA PERTENCE | N | 0.000164
 33   | RE 201465 | MARCO AURÉLIO      | N | 0.000145
 34   | ADI 2031  | ELLEN GRACIE       | N | 0.000122
 35   | RCL 846   | MARCO AURÉLIO      | N | 0.000113
 36   | RE 376846 | CARLOS VELLOSO     | N | 0.000100
 37   | RE 202700 | MAURÍCIO CORRÊA    | N | 0.000097
 38   | RE 204193 | CARLOS VELLOSO     | N | 0.000080
 39   | RE 351717 | CARLOS VELLOSO     | N | 0.000078
 40   | RE 255858 | ILMAR GALVÃO       | N | 0.000072
 41   | RE 298175 | MOREIRA ALVES      | S | 0.000065
 42   | RE 204735 | CARLOS VELLOSO     | N | 0.000059
 43   | IF 2915   | MARCO AURÉLIO      | N | 0.000059
 44   | RE 287297 | ILMAR GALVÃO       | N | 0.000056
 45   | ADI 668   | DIAS TOFFOLI       | N | 0.000044
 46   | ACO 471   | SYDNEY SANCHES     | N | 0.000043
 47   | ADI 1922  | JOAQUIM BARBOSA    | N | 0.000042
 48   | ADI 2115  | ILMAR GALVÃO       | N | 0.000033
 49   | RMS 24651 | MARCO AURÉLIO      | N | 0.000033
 50   | RE 237718 | SEPÚLVEDA PERTENCE | N | 0.000029
 51   | ADI 1851  | ILMAR GALVÃO       | N | 0.000026
 52   | ADI 2061  | ILMAR GALVÃO       | N | 0.000025
 53   | RE 401436 | CARLOS VELLOSO     | N | 0.000024
 54   | RE 189170 | MARCO AURÉLIO      | N | 0.000024
 55   | RE 305186 | ILMAR GALVÃO       | N | 0.000023
 56   | RE 312141 | MOREIRA ALVES      | S | 0.000023
 57   | RE 311292 | MOREIRA ALVES      | N | 0.000023
 58   | RE 312934 | MOREIRA ALVES      | S | 0.000023
 59   | RE 291487 | MOREIRA ALVES      | N | 0.000022
 60   | RE 244293 | ILMAR GALVÃO       | N | 0.000022
 61   | ADI 1976  | JOAQUIM BARBOSA    | N | 0.000021
 62   | RE 268488 | MOREIRA ALVES      | N | 0.000021
 63   | RCL 1067  | ELLEN GRACIE       | N | 0.000020
 64   | RCL 1015  | NÉRI DA SILVEIRA   | N | 0.000020
 65   | RE 288304 | ILMAR GALVÃO       | N | 0.000018
 66   | RCL 1122  | NÉRI DA SILVEIRA   | N | 0.000018
 67   | HC 80659  | MAURÍCIO CORRÊA    | N | 0.000018
 68   | HC 81611  | SEPÚLVEDA PERTENCE | N | 0.000017
 69   | RE 254871 | ILMAR GALVÃO       | S | 0.000017
 70   | ADI 872   | ELLEN GRACIE       | N | 0.000017
 71   | ADI 2064  | MAURÍCIO CORRÊA    | N | 0.000016
 72   | RE 349160 | SEPÚLVEDA PERTENCE | N | 0.000016
 73   | ADI 1878  | ILMAR GALVÃO       | N | 0.000016
 74   | ADI 2107  | ILMAR GALVÃO       | N | 0.000016
 75   | ADI 1571  | GILMAR MENDES      | N | 0.000016
 76   | RE 207260 | CARLOS VELLOSO     | S | 0.000016
 77   | RCL 997   | MARCO AURÉLIO      | N | 0.000015
 78   | ADI 2189  | DIAS TOFFOLI       | N | 0.000015
 79   | RE 361518 | ELLEN GRACIE       | N | 0.000015
 80   | HC 80631  | MOREIRA ALVES      | N | 0.000015
 81   | SEC 6304  | SEPÚLVEDA PERTENCE | N | 0.000014
 82   | RCL 1923  | MAURÍCIO CORRÊA    | N | 0.000014
 83   | ADI 1472  | ILMAR GALVÃO       | N | 0.000013
 84   | ADI 2098  | ILMAR GALVÃO       | N | 0.000012
 85   | INQ 1710  | SYDNEY SANCHES     | N | 0.000012
 86   | ADI 456   | GILMAR MENDES      | N | 0.000012
 87   | RE 253394 | ILMAR GALVÃO       | N | 0.000012
 88   | AO 524    | NELSON JOBIM       | N | 0.000012
 89   | RE 408830 | CARLOS VELLOSO     | N | 0.000012
 90   | RE 361437 | ELLEN GRACIE       | N | 0.000012
 91   | RE 244697 | ELLEN GRACIE       | N | 0.000012
 92   | HC 81472  | NELSON JOBIM       | N | 0.000012
 93   | RE 297359 | MOREIRA ALVES      | N | 0.000012
 94   | RE 251238 | MARCO AURÉLIO      | N | 0.000012
 95   | RE 292668 | MOREIRA ALVES      | N | 0.000012
 96   | HC 81003  | MAURÍCIO CORRÊA    | N | 0.000012
 97   | RE 223144 | CARLOS VELLOSO     | N | 0.000011
 98   | HC 80728  | NÉRI DA SILVEIRA   | N | 0.000011
 99   | ADI 892   | SEPÚLVEDA PERTENCE | N | 0.000011
 100  | ADI 1557  | ELLEN GRACIE       | N | 0.000011


Iteração 4
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 HC 81231  | NÉRI DA SILVEIRA   | N
 RE 313382 | MAURÍCIO CORRÊA    | N
 RE 201465 | MARCO AURÉLIO      | N
 ADI 2031  | ELLEN GRACIE       | N
 RE 204193 | CARLOS VELLOSO     | N
 IF 2915   | MARCO AURÉLIO      | N
 ADI 2115  | ILMAR GALVÃO       | N
 RMS 24651 | MARCO AURÉLIO      | N
 ADI 1851  | ILMAR GALVÃO       | N
 RE 349160 | SEPÚLVEDA PERTENCE | N
 HC 80631  | MOREIRA ALVES      | N
 RE 253394 | ILMAR GALVÃO       | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | RE 396266 | CARLOS VELLOSO     | N | 0.273026
 2    | MI 529    | CARLOS VELLOSO     | S | 0.068258
 3    | HC 80837  | CELSO DE MELLO     | N | 0.050056
 4    | HC 80721  | NÉRI DA SILVEIRA   | N | 0.050056
 5    | MS 23061  | SEPÚLVEDA PERTENCE | S | 0.045506
 6    | ADI 678   | CARLOS VELLOSO     | N | 0.040450
 7    | ADI 703   | ELLEN GRACIE       | N | 0.030338
 8    | ADI 1991  | EROS GRAU          | N | 0.027494
 9    | ADI 1399  | MAURÍCIO CORRÊA    | N | 0.027494
 10   | ADI 990   | SYDNEY SANCHES     | N | 0.022754
 11   | ADI 1893  | CARLOS VELLOSO     | N | 0.022754
 12   | RE 279872 | SEPÚLVEDA PERTENCE | N | 0.022754
 13   | ADI 1654  | MAURÍCIO CORRÊA    | N | 0.022754
 14   | HC 81162  | MOREIRA ALVES      | N | 0.022754
 15   | RE 317903 | SEPÚLVEDA PERTENCE | N | 0.022754
 16   | ADI 1040  | NÉRI DA SILVEIRA   | N | 0.022754
 17   | HC 81869  | SYDNEY SANCHES     | N | 0.022754
 18   | ADI 743   | ELLEN GRACIE       | N | 0.020225
 19   | ADI 2158  | DIAS TOFFOLI       | N | 0.000702
 20   | RE 290079 | ILMAR GALVÃO       | N | 0.000601
 21   | RE 258980 | ILMAR GALVÃO       | N | 0.000598
 22   | RE 318644 | ILMAR GALVÃO       | S | 0.000584
 23   | RE 347825 | ELLEN GRACIE       | N | 0.000578
 24   | RE 291188 | SEPÚLVEDA PERTENCE | N | 0.000388
 25   | ADC 4     | SYDNEY SANCHES     | N | 0.000339
 26   | RE 298616 | GILMAR MENDES      | N | 0.000220
 27   | RE 343446 | CARLOS VELLOSO     | N | 0.000219
 28   | RE 206048 | MARCO AURÉLIO      | N | 0.000172
 29   | RE 298694 | SEPÚLVEDA PERTENCE | N | 0.000170
 30   | RE 298695 | SEPÚLVEDA PERTENCE | N | 0.000163
 31   | IF 3601   | MARCO AURÉLIO      | N | 0.000112
 32   | RE 376846 | CARLOS VELLOSO     | N | 0.000100
 33   | RE 202700 | MAURÍCIO CORRÊA    | N | 0.000094
 34   | RE 351717 | CARLOS VELLOSO     | N | 0.000091
 35   | RE 204735 | CARLOS VELLOSO     | N | 0.000091
 36   | HC 81409  | NELSON JOBIM       | S | 0.000090
 37   | HC 81288  | MAURÍCIO CORRÊA    | N | 0.000088
 38   | RCL 846   | MARCO AURÉLIO      | N | 0.000072
 39   | ADI 1662  | MAURÍCIO CORRÊA    | N | 0.000066
 40   | RE 453740 | GILMAR MENDES      | N | 0.000065
 41   | RE 298175 | MOREIRA ALVES      | S | 0.000065
 42   | RE 255858 | ILMAR GALVÃO       | N | 0.000059
 43   | RE 287297 | ILMAR GALVÃO       | N | 0.000056
 44   | HC 81380  | MAURÍCIO CORRÊA    | N | 0.000053
 45   | ADI 2061  | ILMAR GALVÃO       | N | 0.000051
 46   | ACO 471   | SYDNEY SANCHES     | N | 0.000049
 47   | ADI 1922  | JOAQUIM BARBOSA    | N | 0.000042
 48   | RE 237718 | SEPÚLVEDA PERTENCE | N | 0.000038
 49   | ADI 668   | DIAS TOFFOLI       | N | 0.000038
 50   | RE 194382 | MAURÍCIO CORRÊA    | N | 0.000035
 51   | RE 189170 | MARCO AURÉLIO      | N | 0.000035
 52   | RE 312141 | MOREIRA ALVES      | S | 0.000030
 53   | RE 311292 | MOREIRA ALVES      | N | 0.000030
 54   | RE 312934 | MOREIRA ALVES      | S | 0.000030
 55   | RE 401436 | CARLOS VELLOSO     | N | 0.000028
 56   | RE 346084 | ILMAR GALVÃO       | N | 0.000027
 57   | RE 305186 | ILMAR GALVÃO       | N | 0.000023
 58   | RCL 1987  | MAURÍCIO CORRÊA    | N | 0.000023
 59   | RE 244293 | ILMAR GALVÃO       | N | 0.000022
 60   | HC 81611  | SEPÚLVEDA PERTENCE | N | 0.000022
 61   | ADI 1976  | JOAQUIM BARBOSA    | N | 0.000021
 62   | RE 268488 | MOREIRA ALVES      | N | 0.000021
 63   | RE 297359 | MOREIRA ALVES      | N | 0.000020
 64   | RE 288304 | ILMAR GALVÃO       | N | 0.000018
 65   | ADI 1878  | ILMAR GALVÃO       | N | 0.000018
 66   | RE 207260 | CARLOS VELLOSO     | S | 0.000017
 67   | ADI 2107  | ILMAR GALVÃO       | N | 0.000017
 68   | ADI 2064  | MAURÍCIO CORRÊA    | N | 0.000016
 69   | ADI 1571  | GILMAR MENDES      | N | 0.000016
 70   | HC 80659  | MAURÍCIO CORRÊA    | N | 0.000015
 71   | RE 244697 | ELLEN GRACIE       | N | 0.000014
 72   | HC 82105  | CARLOS VELLOSO     | N | 0.000014
 73   | RCL 1015  | NÉRI DA SILVEIRA   | N | 0.000014
 74   | HC 81332  | NÉRI DA SILVEIRA   | N | 0.000014
 75   | ADI 872   | ELLEN GRACIE       | N | 0.000014
 76   | ADI 1143  | ILMAR GALVÃO       | N | 0.000014
 77   | SEC 6304  | SEPÚLVEDA PERTENCE | N | 0.000014
 78   | ADI 2189  | DIAS TOFFOLI       | N | 0.000013
 79   | ADI 1472  | ILMAR GALVÃO       | N | 0.000013
 80   | RCL 1122  | NÉRI DA SILVEIRA   | N | 0.000013
 81   | MS 23246  | MARCO AURÉLIO      | N | 0.000013
 82   | RCL 997   | MARCO AURÉLIO      | N | 0.000013
 83   | ADI 2098  | ILMAR GALVÃO       | N | 0.000013
 84   | RE 453000 | MARCO AURÉLIO      | N | 0.000012
 85   | RE 274542 | MOREIRA ALVES      | S | 0.000012
 86   | RE 408830 | CARLOS VELLOSO     | N | 0.000012
 87   | HC 81136  | CARLOS VELLOSO     | N | 0.000012
 88   | RE 412383 | SEPÚLVEDA PERTENCE | N | 0.000012
 89   | RE 292668 | MOREIRA ALVES      | N | 0.000012
 90   | HC 81578  | NÉRI DA SILVEIRA   | N | 0.000012
