Descrição de informações da simulação do page rank por iteração

Iteração 1
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 17   | HC 81162  | MOREIRA ALVES      | N | 0.021681
 18   | ADI 1040  | NÉRI DA SILVEIRA   | N | 0.021681
 19   | ADI 2158  | DIAS TOFFOLI       | N | 0.000701
 20   | RE 258980 | ILMAR GALVÃO       | N | 0.000687
 21   | RE 347825 | ELLEN GRACIE       | N | 0.000578
 22   | RE 318644 | ILMAR GALVÃO       | S | 0.000519
 23   | RE 290079 | ILMAR GALVÃO       | N | 0.000468
 24   | ADC 4     | SYDNEY SANCHES     | N | 0.000443
 25   | RE 313382 | MAURÍCIO CORRÊA    | N | 0.000431
 26   | RE 291188 | SEPÚLVEDA PERTENCE | N | 0.000430
 27   | RE 298694 | SEPÚLVEDA PERTENCE | N | 0.000266
 28   | RE 298616 | GILMAR MENDES      | N | 0.000230
 29   | RE 298695 | SEPÚLVEDA PERTENCE | N | 0.000225
 30   | RE 343446 | CARLOS VELLOSO     | N | 0.000178
 31   | RE 351717 | CARLOS VELLOSO     | N | 0.000135
 32   | RE 201465 | MARCO AURÉLIO      | N | 0.000133
 33   | RE 298175 | MOREIRA ALVES      | S | 0.000128
 34   | IF 3601   | MARCO AURÉLIO      | N | 0.000120
 35   | RE 204193 | CARLOS VELLOSO     | N | 0.000116
 36   | RCL 846   | MARCO AURÉLIO      | N | 0.000116
 37   | HC 81409  | NELSON JOBIM       | S | 0.000104
 38   | HC 81288  | MAURÍCIO CORRÊA    | N | 0.000102
 39   | RE 255858 | ILMAR GALVÃO       | N | 0.000091
 40   | RE 272872 | ILMAR GALVÃO       | N | 0.000077
 41   | ADI 1662  | MAURÍCIO CORRÊA    | N | 0.000072
 42   | RE 453740 | GILMAR MENDES      | N | 0.000065
 43   | HC 81380  | MAURÍCIO CORRÊA    | N | 0.000060
 44   | RE 287297 | ILMAR GALVÃO       | N | 0.000056
 45   | RE 204735 | CARLOS VELLOSO     | N | 0.000053
 46   | ADI 2061  | ILMAR GALVÃO       | N | 0.000051
 47   | ACO 471   | SYDNEY SANCHES     | N | 0.000051
 48   | ADI 668   | DIAS TOFFOLI       | N | 0.000043
 49   | RE 237718 | SEPÚLVEDA PERTENCE | N | 0.000039
 50   | ADI 1922  | JOAQUIM BARBOSA    | N | 0.000039
 51   | RE 189170 | MARCO AURÉLIO      | N | 0.000034
 52   | RE 194382 | MAURÍCIO CORRÊA    | N | 0.000032
 53   | RMS 24651 | MARCO AURÉLIO      | N | 0.000028
 54   | RE 346084 | ILMAR GALVÃO       | N | 0.000024
 55   | RE 401436 | CARLOS VELLOSO     | N | 0.000024
 56   | ADI 1851  | ILMAR GALVÃO       | N | 0.000024
 57   | RE 305186 | ILMAR GALVÃO       | N | 0.000023
 58   | RCL 1987  | MAURÍCIO CORRÊA    | N | 0.000023
 59   | RE 291487 | MOREIRA ALVES      | N | 0.000022
 60   | RE 244293 | ILMAR GALVÃO       | N | 0.000022
 61   | RE 268488 | MOREIRA ALVES      | N | 0.000021
 62   | RCL 1067  | ELLEN GRACIE       | N | 0.000020
 63   | RCL 1015  | NÉRI DA SILVEIRA   | N | 0.000020
 64   | ADI 456   | GILMAR MENDES      | N | 0.000020
 65   | RCL 1122  | NÉRI DA SILVEIRA   | N | 0.000018
 66   | RE 343818 | MOREIRA ALVES      | N | 0.000018
 67   | RE 288304 | ILMAR GALVÃO       | N | 0.000018
 68   | ADI 1976  | JOAQUIM BARBOSA    | N | 0.000018
 69   | ADI 700   | MAURÍCIO CORRÊA    | N | 0.000018
 70   | RE 259756 | MARCO AURÉLIO      | N | 0.000017
 71   | ADI 2064  | MAURÍCIO CORRÊA    | N | 0.000016
 72   | RE 254871 | ILMAR GALVÃO       | S | 0.000016
 73   | ADI 1878  | ILMAR GALVÃO       | N | 0.000016
 74   | ADI 872   | ELLEN GRACIE       | N | 0.000016
 75   | HC 81611  | SEPÚLVEDA PERTENCE | N | 0.000016
 76   | RE 207260 | CARLOS VELLOSO     | S | 0.000016
 77   | HC 80631  | MOREIRA ALVES      | N | 0.000015
 78   | RE 180828 | CARLOS VELLOSO     | N | 0.000015
 79   | RE 349160 | SEPÚLVEDA PERTENCE | N | 0.000014
 80   | HC 82105  | CARLOS VELLOSO     | N | 0.000014
 81   | HC 81332  | NÉRI DA SILVEIRA   | N | 0.000014
 82   | ADI 2189  | DIAS TOFFOLI       | N | 0.000013
 83   | RE 312141 | MOREIRA ALVES      | S | 0.000013
 84   | RE 311292 | MOREIRA ALVES      | N | 0.000013
 85   | RE 312934 | MOREIRA ALVES      | S | 0.000013
 86   | ADI 1143  | ILMAR GALVÃO       | N | 0.000013
 87   | ADI 1472  | ILMAR GALVÃO       | N | 0.000013
 88   | MS 23246  | MARCO AURÉLIO      | N | 0.000013
 89   | RE 274542 | MOREIRA ALVES      | S | 0.000012
 90   | RE 408830 | CARLOS VELLOSO     | N | 0.000012
 91   | RE 244697 | ELLEN GRACIE       | N | 0.000012
 92   | RE 292668 | MOREIRA ALVES      | N | 0.000012
 93   | HC 81578  | NÉRI DA SILVEIRA   | N | 0.000012
 94   | HC 80708  | MARCO AURÉLIO      | N | 0.000012
 95   | SEC 6304  | SEPÚLVEDA PERTENCE | N | 0.000012
 96   | HC 81003  | MAURÍCIO CORRÊA    | N | 0.000012
 97   | HC 80719  | CELSO DE MELLO     | N | 0.000011
 98   | RE 174184 | MOREIRA ALVES      | N | 0.000011
 99   | RE 361518 | ELLEN GRACIE       | N | 0.000011
 100  | RE 251238 | MARCO AURÉLIO      | N | 0.000011


Iteração 4
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 ADI 743   | ELLEN GRACIE    | N
 RE 298616 | GILMAR MENDES   | N
 HC 81288  | MAURÍCIO CORRÊA | N
 HC 80631  | MOREIRA ALVES   | N
 RE 244697 | ELLEN GRACIE    | N
 HC 80719  | CELSO DE MELLO  | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | RE 396266 | CARLOS VELLOSO     | N | 0.257312
 2    | MI 529    | CARLOS VELLOSO     | S | 0.070178
 3    | HC 80837  | CELSO DE MELLO     | N | 0.052634
 4    | HC 80721  | NÉRI DA SILVEIRA   | N | 0.052634
 5    | MS 23061  | SEPÚLVEDA PERTENCE | S | 0.046786
 6    | ADI 1991  | EROS GRAU          | N | 0.044585
 7    | ADI 1399  | MAURÍCIO CORRÊA    | N | 0.044583
 8    | ADI 703   | ELLEN GRACIE       | N | 0.029242
 9    | ADI 678   | CARLOS VELLOSO     | N | 0.029242
 10   | HC 81231  | NÉRI DA SILVEIRA   | N | 0.023394
 11   | ADI 990   | SYDNEY SANCHES     | N | 0.023394
 12   | ADI 1893  | CARLOS VELLOSO     | N | 0.023394
